ID	Tags	Text
Z6IdwdeSrxy62bcUCJgyCw	Phoenix_AZ AZ Bakeries Food 1_star	I've decided to try this place since I've been going to Arai Pastry in Tempe for a while and wanted to try something new. There were many selections but honestly, I'm gonna stick with Arai Pastry from now on...here is why: *First of all, this is not a Japanese bakery - I'm making this clear because even though there are similarities, Japanese and Chinese baked goods are most of the time, different. *Less than so so decor - It is understood that the decor of the store has nothing to do with the quality of the baked goods. However, since I already know a place that is much cleaner, cuter and with polite service, I can't help but to see it as a negative. *So so service - There were no labels on each pastry trays so I asked the store lady to tell me what was inside some of them. All I saw was annoyance from her....maybe she was just in bad mood....I have no idea. *I tried the following: -French horn - if you want a good one, please try the one at Lee's Sandwich -Custard cream bread - honestly, after a bite, we had to through it away...if you like custard cream bread, try the one at Arai Pastry
qQa9zauNCqWWnkmCtVrbrw	Phoenix_AZ AZ Food Desserts American_(Traditional) American_(New) Restaurants 1_star	I was having lunch today with two business executives. I ordered a Chinese Chicken Salad which seemed simple enough. When it was served I began to eat it and noticed there was no chicken. I politely asked if I had ordered wrong and she said "no" the chicken might be on the bottom. I checked, no chicken. I again brought it to her attention and she said she had to show the kitchen to be sure that I was correct. She then proceeds to take my salad that I had been tossing around to the kitchen . They go through it and she brings the same salad back saying "yea, you were right they forgot it, they laughed and added some for you". I would have thought they would have made a new one not played with mine and add chicken to fix it. I chose not to eat it after others have handled it. I didn't want take it further because I was with others. But.... Cheesecake, I was embarrassed enough for us all. Worst service ever! And an attitude I was shocked by! I sure the other people I was with will not return there anytime soon. There are a lot of great places to go at the Biltmore and Cheesecake if no longer one of our choices.
8gn4efrR8GV5ccYQijGyNg	Phoenix_AZ AZ Sushi_Bars Japanese Restaurants 1_star	Let me preface this review with the fact that I'm Chinese and I know my rice. So after a meeting next door @ Hava Jave (review for that place to follow) a friend and I wandered over to Zen32 for a 10pm snack. Boy was that a mistake. I normally eat up at Celsius in Desert Ridge so I thought I'd get the same food down here to compare. A couple of the rolls we ordered: Viva Vegas Roll Caterpillar Roll The service was just fine but honestly, even if I had Angelina Jolie serving the food naked, the food would still be crap and the rating would still be an UNO star. The rice seemed like it was day-old rice. It was clumpy and honestly, I don't know how a sushi chef takes CLUMPY rice and puts it into a roll... so anyway, due to the clumpiness of the rice, the Vegas roll was loosly rolled so it fell apart when I tried to pick it up. The Caterpillar roll tasted super bland which is VERY hard to do because it includes so many different ingredients like eel, faux crab, avocado, cucumber, and eel sauce. Not only did it taste bland, it was also poorly rolled. Again, the service was nice but you might want to bring your own sushi if you're going to eat here...
6YS2bb4Xl6AYU2MI98mEzQ	Phoenix_AZ AZ Sushi_Bars Japanese Restaurants 1_star	I should have went to the Safeway next door for sushi. This was the first time I went to sushi joint, looked at the menu and decided that the best sounding thing was the steak. I opted for the grilled salmon and wasabi mash. While I am a huge sushi fan, the price of the rolls were a wee bit more expensive than some GOOD sushi places I went to. My friend opted for a bento box that had a crab nigiri (which was simply a half a stick of imitation Krab on top of rice). So sad. My plate arrived and looked like a garden threw up on my plate. The steamed veggies were scattered around my plate like the salad shooter malfunctioned. The grilled salmon was just okay, served on top of wasabi mash that was also just okay. The server was also very clueless. She brought over a bowl of miso soup and sat the soup between my friend and I. I wasn't sure who it belonged to so I asked for straws so we could share. =) She didn't think it was too funny. She said she wasn't sure whose meal it came with so she just left in the middle so we can figure it out. (THANKS!) By the way, the waitresses were wearing traditional Chinese dresses. Shouldn't they be in a kimono or something? Who is the smart white guy that owns this place?! I walked away from Zen 32 and I won't be back.
OaUG_V8QBbisUx5K8ufrIg	Phoenix_AZ AZ Sushi_Bars Japanese Restaurants 1_star	I don't think there's much to Zen 32 besides looking trendy. Something seemed strange about the place when I walked in, and after reading other reviews it's been pointed out--the waitresses are wearing Chinese attire with Mandarin collars. I won't hold the lack of authenticity against them. Also, the music is soft and the seating kind of cramped, making for an awkward dining experience. I'll get the good thing out of the way--the reverse happy hour. The hot ginger sake was overpowering, but for $1 there's no way I can complain. Also, they had a few basic rolls for $3, and that's not too bad. Everything else sucks! The specialty rolls are all stuffed with krab, so what hope do you have of ever getting quality sushi? My tootsie roll was garbage, I couldn't taste anything beside the krab inside. The caterpillar roll looked nice, but I could only taste krab and eel sauce. Even the rainbow roll looked promising, and THAT was drenched in sriracha. I also had some of this teriyaki chicken entree, and it was rough and a bit dry. The edamame had way too much salt, and I began noticing a pattern to this place. Take crap and season it as much as you can. I'd like to give this place a second chance for a cheap date or something, but I'm still a little angry at this place (and their sketchy waitress!), for being the first to make me tired of sushi. A friend bought me this meal and I still regret it. It's that bad.
8kXCFxUzW55DLh_qWQrgXA	Phoenix_AZ AZ Buffets Chinese Restaurants 1_star	God this place is awful!! Did it change hands between 1/19/09 when Matthew K. was there & 1/27/09 when I was there?¿? The sign on the side of the building says "OPEN EAT" ...Straight forward & direct! I liked that, so I tried it. Inside & out, the place looks very old. I would guess 1940s. It's medium in size, & there were about 25 trays of food out. There were only about 5 other customers in the place on a weekday at 12:30, which was my first warning sign. The second was the egg flower soup. It was gooey & blah (1940's style, I wondered?). The food table was against the wall, so you have to reach far for the items that are in the back. The ranch dressing was runny, & the macaroni salad blah. The unfriendly Chinese lady brought me some "hot tea", which was lukewarm. Back at the food table, the rest of the food was greasy, not very warm, or both. The whole deal was seriously terrible... the second worst restaurant I have ever eaten at, after Wagon Wheel, Oxnard, CA. (Fortunately that place finally folded & this one needs to as well!) "OPEN EAT somewhere else!"
Da3YXIVZ58fyRJSlPqQ9Xg	Phoenix_AZ AZ Buffets Chinese Restaurants 1_star	Read a review from the newspaper so I tried it. Not impressed. The atmosphere is about as dismal as the food. They need to make it a place people want to come in and eat instead of get out of there as soon as possible. Gross!
Q3XuuPZ2QbyLL34TIT3YUA	Phoenix_AZ AZ Buffets Chinese Restaurants 1_star	..my original review was deleted due to violating Yelp's Content Guidelines or Terms of Services. Not sure how, or why. I think you all should know how bad the food was here, and how dirty the establishment was inside before you waste the trip. I also made a point to note that being of a specific ethnic origin does not automatically grant you a superior palate which can taste food from that origin better than the next person. Bottom line: The kitchen was a disgusting wreck when I was able to peek back in there. The food gave me food poisoning, and was hands down the worst I've had. It is hard for me to respect a business who doesn't respect their customers enough to sweep the floor-
DpwAb1-Iqsh0RRBIUVwmaw	Phoenix_AZ AZ Chinese Restaurants 1_star	we ordered three entrees for delivery. it took about forty five minutes and then the delivery guy proceeded to argue with my boyfriend over how much he should tip him. after finally handing over the greasy box with our food in it, we were disgusted to see some form of batter and seeds that should have been my sesame chicken. it was ominously labeled "HCl." the food was disgusting and I can't believe how rude the delivery guy was. we paid 35 dollars for nothing but disappointment. buyer beware. we certainly won't be back here.
mx2ACeUrj-4DiOW5WWDPVg	Phoenix_AZ AZ Chinese Restaurants 1_star	This location was a joke...me and my girlfriend went here while we were waiting for her cars oil to be changed at the brake Masters down the street. You stand in line like at a cafeteria and the people behind the counter dishing out your not so fresh food can barely speak English, the tray I picked up was sticky and dirty and had some type of half dried syrup on it and it was disgusting. They served us and did not even give us silverware, or chopsticks to eat with, and the general decor of this restaurant looks like a ghetto Chinese buffet in crack central. The floors and restaurant in general were D.I.R.T.Y. like Christina Aguilara dirty back in the day before she was a mom!!!! The food tasted like it had been sitting in a pan for 3 hours, and I would NEVER go to this place again, I was surprised I didn't find a finger or a needle or a cockroach in my plate of mushroom chicken with vegetables.
-TN2LO3ihHKaJKobbjATkA	Phoenix_AZ AZ Chinese Restaurants 1_star	Gross, plain and simple! I'll crave some quick Chinese Food and then I'm always upset. What a waste of money!
n_yxY28QGxJF0bydb_1dVw	Phoenix_AZ AZ Chinese Restaurants 1_star	I've never experienced this before, but I'm just going to let you be the judge: I am starting to watch/count my calorie load, especially when I am eating out. American Chinese is famous for huge calorie loads in the sauces and fried treatments, so I thought I would split the middle and order a brown steamed rice with broccoli and beef. Well, I asked the young lady behind the counter for the calorie count chart and she quickly said she would have to ask someone. No problem and expected...but what happened next was not: She walked to the back of the galley-style kitchen past the viewing, walkin freezer to find her manager. Outside of the freezer is the prep area with a large gray garbage can. She stood there, asking her question, HOLDING THE GARBAGE CAN. Then she and the manager walked back to me. The manager came with the paper and placed it on the prep line. And she grabbed a bowl to serve me. WAAAAAAIT! "Uh, excise me. Is that a garbage can?" I asked. She looked back and asked where. "There...in front of the freezer...the big gray thing with the black garbage bag stretched around the rim." "Yes". I asked her if she realized that she stood there and grabbed the rim and talked to her manager. "No," she replied. "My dear, I watched you and you not only grabbed the garbage can you just came and grabbed my bowl to serve me." She put the bowl down and walked away, washed her hands and apologized. Needless to say, I won't be coming back.
g2vA_wj3x1Dp4Puw3Z_GQA	Phoenix_AZ AZ Chinese Restaurants 1_star	I consider myself a good fan of Panda Express, but at this location in not going again, I order like always my regular rice with teriyaki chicken n cream cheese, but this time, the chicken wasn't ready so they told me I had to wait n that was fine for me I wasn't on a hurry, but I guess they tough I didn't want to wait, by the time I started eating I find out my chicken wasn't good it was acceptable but far away from the regular quality I can expect from them, but to make worst my rice didn't had any trace of salt. I went to the counter n I let the lady know about my findings, but she tried n said "you're right Sir. it's unsalted but that's the way it is." I definitely didn't expect that answer, my meal cost me around $8 n I was really hungry, so I didn't want the situation to escalate for that amount, but for sure my last visit to this location...
c7lAvksYKOUjg8UDNvA7gQ	Phoenix_AZ AZ Chinese Restaurants 1_star	Went for lunch and was very disappointed. Restaurant smells musty and the food was awful. Service was very good.
_hmHA8gX2TwoXX4SA-bEDA	Phoenix_AZ AZ Chinese Restaurants 1_star	I had one hour for lunch, and had heard this was one of the best places in town. I expected the lunch combo would come with a cup of soup - but not here, even though lunch is hi-priced. The weather was cold, so I wanted soup. I ordered sizzling rice soup and some egg rolls. It took 45 minutes between the time I sat down and when I got my food! The soup was not sizzling, and had small round BURNT rice cakes floating in the cup. BURNT BLACK. I had ten minutes to eat and get back to the office, so I could not return my meal. I fished out the burnt pieces and ate quickly. Maybe this place had a good rep in the past, but I will never go back there!
XbMiiI8l7fNoRPeVamK7ZQ	Phoenix_AZ AZ Chinese Restaurants 1_star	WORST FOOD EVER!! I went there for their lunch specials and got the sweet and sour chicken. The egg roll was great, but the sweet and sour chicken was horrible. The sauce had no flavor and ruined my entire dish. Depending on your liking, the there were very thick peices of chicken within the dish with very little breading. I personal enjoy breading with my sweet and sour chicken.
OsEWbKYosJ_xX9f0kykT6g	Phoenix_AZ AZ Chinese Restaurants 1_star	My mom and I recently started on a quest for the best po po platter in Phoenix. So naturally we ended up here. With the amazing reviews and extremely high prices I was ready to be impressed. I was not. In fact, this was what my mom called "the worst American Chinese food I've had in my life". The food was bland and greasy, to the point where we felt so bad that we took the majority of our overpriced entrees to our house just to throw it out. The po po platter (which they called a Bo Bo platter?) was dry and the plum sauce accompanying it was watery. My sweet and sour chicken, was tough and cold. The meat, not covered in what would be a sweet red sauce, was snow White. My mothers 'Desert Jade Shrimp' was, as she said, "only covered in butter". The only two good things in this restaurant was the Mai Tais and the service. I was appalled by this meal. It was not worth the trip.
K4uNClc-QW1oGhSS_HAW-g	Phoenix_AZ AZ Chinese Restaurants 1_star	I cannot in good faith recommend this restaurant. This is definitely the low end of Chinese food for Phoenix. Normally I'd try a place more than once, but, in this case... Not going to happen.
7_uIV4vYzEBlvdwndDlbTg	Phoenix_AZ AZ Buffets Chinese Restaurants 1_star	Worst. Buffet. Ever. 'Nuff said. No...scratch that, I must vent. Or Yelp. Wow, what a disaster. My workmate and I were craving a buffet today, and on the way into work I had passed the Golden Coin and thought it looked like any standard cheap buffet from the outside. But I was fooled, it's not just ANY cheap buffet, it's THE cheap buffet. Well, as Roger Daltrey says, "I won't get fooled again!" The sign outside says $4.86 buffet, lunch or dinner. For less than a Lincoln, it's worth a try, right? (Wrong!) First of all, cash only, people, no plastic. And here's the ENTIRE buffet list: Rice (of the brown fried variety, bland) Lo Mein (I'm not sure what that taste is, but it ain't Lo Mein) Egg Rolls (small, cut in half, and awful. And there's that "taste" again...) Fried Chicken (the only food of redeeming quality) Wings (again, bland, though decent in size) Sweet and Sour Pork (I'll get to this in a second) Yep, that's it. The whole buffet. And no refills on the sodas, either. Some greasy chinese crispy noodles. No soup. (Hey, no soup means not having to provide spoons!) The fried chicken wasn't bad, but other than that, I wouldn't serve this food to prisoners. Except the ones on death row, and that's to save money on electricity. I'm not quite sure what the deal was with the Sweet and Sour Pork. The sauce was the consistency of water, the meat was......wait, I don't want to know. If I could give it 1/1000th of a star, I'd do it. Steer clear, and your digestive system will thank you.
fsZcAJ0iL6aFhCt9leIKpQ	Phoenix_AZ AZ Buffets Chinese Restaurants 1_star	Let's be fair to Mike Kwan here & make it clear that this is NOT the worst buffet in Phoenix, much less the world. For that, you'd have to decide between Hong Kong Restaurant & New Sun Star Super Buffet at Central & Southern! The problem here isn't that the food is bad, it's that they don't have anything! It's a tiny place with just a few hot food choices for $4.86. Now, I'm not going to complain about the price, but I want salad, so that was it for this place... won't see you there! If you want "cheap", whip over to Best Wok Buffet at McDowell & 51st Ave. instead. It's much better, & it's only $4.25 for lunch, & $4.95 for dinner!
ssBbK7KaiMC5SGjhdnzR-w	Phoenix_AZ AZ Buffets Chinese Restaurants 1_star	For some reason my parents loved the Golden Coin chain when I was a child, and this seems to be the only one left standing. Maybe it was better back then, I don't really know. First of all, I hate buffets with a fiery passion, but this is by far the worst one I've ever had the displeasure of being dragged to. The ambience of the restaurant makes you feel as if you're eating your last meal in prison before being sent off to the chair. The food was gross and the food options were miniscule. I only had a few bites because I didn't like it and I was worried I'd get sick, if you ever visit this dive trust me, you'll feel the same way. The booths are also extremely uncomfortable and the restaurant is tiny and crammed. Bottom line, they should have just let this buffet chain die.
QIWAFitct9mUBRzglVfIQg	Phoenix_AZ AZ Buffets Chinese Restaurants 1_star	Walked in the other day. Looked at the dashboard size buffet of 8 maybe 10 items. One of those being fried chicken, which is probably better done across the street. Walked back out and will never return. The place is a rat hole! The building should be condemned.
VPzVsGpJzQgzF9u0m-fTwg	Phoenix_AZ AZ Buffets Chinese Restaurants 1_star	this place sucked u walk in cash only had to go to chevron and pull money out biggest mistake i should have stayed out so its $6.95 with a drink and you have to get ice tea to get refills all the good ones u have to pay (not that the others were any better) another $1.40 (retarded) the selection is 4 or 5 dishes which include chicken, fried rice, fried noodles, small freaken veggie egg rolls and some pepper chicken (WTF) seat selection is not bad but you see drunk indians go behind the gas station not to mention if you need the restroom its a door that goes outside to another door smh this is NOT place you wanna go sorry but i will never return
iateG1uPJf1n0jsxzrzU8w	Phoenix_AZ AZ Buffets Chinese Restaurants 1_star	Wish I was able to give 1/2 of a Star! I don't know why the Yelper in me failed to check out Golden Coin prior to giving it a shot. However, I craved an all you can eat Chinese Buffet and went to Golden Coin because it was close to work. Probably the worst Chinese buffet I have ever been to, I take that back "No Probably" about it, Golden Coin is the worst Chinese Buffet I have ever been to! Eight Items on the Buffet Fried Wontons, Rice, Lo Mien, Vegetables, Chicken, Chicken Wings, Egg Rolls, & Sweet and Sour pork As I took my first bite of rice a single thought ran through my head: "How can a Chinese Restaurant not cook rice right"? If the rice wasn't bad enough the Lo Mien sure was, not sure how to describe that taste, but it's not Lo Mien, so I will stick with tasteless soggy noddles. The eggrolls were equally bad, small, cut in half, and horrible and once again a taste that is hard to describe, so lets go with tasteless again, after all it worked when describing the Lo Mien. Moving on to the sweet and sour pork, this dish consisted of small,dried out, hard pieces of what I am assuming was pork covered in a reddish sauce that had the consistency of water. Tasteless doesn't begin to describe that dish! The Wontons can best be described as greasy crispy noddles and don't even get me started on the chicken and wings. How in the world does Golden Coin prepare that stuff? It's awful. So there yo have it, that's it. The entire Golden Coin Buffet. Don't think you can wash down a bad meal with soda....no refills on the sodas at Golden Coin!!!!
vo3B3rvGQiLLoxtTwAm2pw	Phoenix_AZ AZ Thai Restaurants 1_star	Me want to likey likey but no can do. I'm disappointed in this place and the 4-star rating it got. How misleading. I should have known this place was no good when I didn't see a single Thai person in the joint. Don't tell me they were all in the back cooking either. Its like walking into a Mexican restaurant and all the wait staff were Chinese. Well... now its sounding like ChinoBandito. Anway--- I digress. I came in for lunch and the menu was expansive! I've never seen so many words that begin with K. I wanted to try something different than my regular pad thai, curry, tom yum but I couldn't decide and went off something from their lunch menu. I think it was Thai bbq chicken with spicy sauce. I figured, I can't go wrong with that. Not traditional Thai but I couldn't make up my mind about the others. Well, they ran out. I wasn't sure if they ran out of Thai bbq or chicken. Apparently its bbq so I settled for the sesame chicken. Bad idea. When in Thai- I should probably order Thai... but... um.. how do you screw up sesame chicken? The Panda Express has mastered it! Now you! It will be a while before I try this place out again but I just didn't expect them to not be able to cook. I will start at a one-star for now and promise to order an authentic dish next time so I can be a better judge. I did have the thai milk tea and that was good. So one-star for good tea!
xcJlgmC5Ugi8T2rzY0n1kw	Phoenix_AZ AZ Thai Restaurants 1_star	This restaurant is mediocre Chinese type at best... Ordered the green curry and a red curry... The green curry was a lumpy, floating in grease mess. The red was equally as greasy and neither had coconut milk in them?? I can't believe this place is still in business. We did call as soon as the containers were opened to ask exactly WTH they were, and they were quick to offer a refund to our card (something tells me they get many similar calls)... Not authentic thai by far.
2mT-uMg3VMoyZx2Zn34crQ	Phoenix_AZ AZ Thai Restaurants 1_star	Is the food here Thai or Chinese?? Where is the basil, an important ingredient in Thai cuisine, in their dishes?? And the fish sauce, another crucial ingredient that marks Thai flavors?? This could pass for Americanized Chinese food though but I'll pass on this place next time...
nlzkhHmbJlFxQZNYQm9gsg	Phoenix_AZ AZ Gluten-Free Asian_Fusion Chinese Restaurants 1_star	Pei Wei, you give Pad Thai a bad name.
FkuW15QCGZPM3R8O09o26g	Phoenix_AZ AZ Gluten-Free Asian_Fusion Chinese Restaurants 1_star	I don't consider myself a connoisseur of Asian cuisine, especially streamlined Asian-American cuisine that's one step above fast food, but I will say this. The caramel chicken takeout dish comes with a separate small container for the vegetable slaw that goes on top. There is absolutely no excuse for a piece of broken eggshell the size of a thumbnail finding its way into the slaw container. Not to mention there was raw egg goop still attached to it. This has been one of several issues I've recently had with this location's food and service. The previous two times, the pad thai I ordered contained NO tofu whatsoever, when I know that's part of the Pei Wei pad thai recipe, having ordered the exact same dish at other, more competent locations. As if to add insult to injury, when I called and spoke to the manager about the aforementioned eggshell incident, he claimed over the phone that he would refund what I paid for that meal and that the money would go back onto my credit card. Guess what never happened. And... Guess who's never going back to this sucktastic poophole ever again. Thanks a lot for your disgusting food preparation and deceitful management. If someone from Pei Wei company corporate is reading this, please do yourself and your customers a favor and FIRE the manager running this joint.
ozgFXM8rHrVgcAdzCaSC5g	Phoenix_AZ AZ Gluten-Free Asian_Fusion Chinese Restaurants 1_star	Compared to other Pei Wei locations across the valley, this location is by far the worst. I've gotten takeout for lunch about five times, and each time has been worse than the last. Even after two of my coworkers ended up with violent food poisoning after eating the food here, it took finding an EGGSHELL with bits of raw egg in my Caramel Chicken to realize that something was seriously wrong with this joint. Not only was the food extraordinarily disgusting, as an added bonus, it contains pieces of kitchen garbage. When I called the manager to complain, he offered me a refund to my credit card over the phone, which never actually happened. Thanks for the lies. Thanks for the disgusting food. And thanks for asking Yelp to take down my previous review.
iK6ZVzRL_DqSnU_h-D66-A	Phoenix_AZ AZ Gluten-Free Asian_Fusion Chinese Restaurants 1_star	I used to like Pei Wei but something about their meat tastes different. It does not taste right. I tried it a few more times but haven't been back since and will definitely steer clear. I told a manager right away and he made a new plate, but the new meat tasted just as strange. I told him and the sweet fellow apologized although it was out of his control. I hope this is not another case of quality suffering because of quantity. Is it easier to buy from sloppy, poorly regulated slaughter houses and inject meat pieces with filler - creating a mystery meat that the masses will most likely still enjoy as long as there's a distracting sauce or glaze?
yldV4lAd0nV_d0ivdO5Vaw	Phoenix_AZ AZ Gluten-Free Asian_Fusion Chinese Restaurants 1_star	My 12 year old daughter and I just returned from this location and we both got very sick. She had the orange chicken and me the Pad Thai w chicken. Gross
xLvW47i5kbXqnFWmxQiEsA	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	Just ordered food from here this evening for delivery. I have NO idea how this place gets 4 1/2 stars on here. It was the worst chinese food I have ever eaten. We ordered sesame chix which was soggy and gross. The eggrolls were overpriced and are more like a spring roll. the lomein is okay but will never get food from here again.
ZBXa4I-VVl3yNBDAW-v53g	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	This place must have an insect infestation. About a month ago my sister ordered take out and found a cricket in her almond chicken. When she called and confronted them about the situation they showed no remorse or shock. The next day she took the food back. What is really disburing about this is that when I shared the story with my best friend she said she had a fly on her plate several years ago. I will never eat here again.
u7pjN89tvWdKmeH4CjfhLw	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	Ok.. First time I ordered from this place. I wanted to try something new. Sorry I did! Ordered some thing simple, Mongolian beef. I took a few bites and i was disgusted how raw the beef was. I don't mean med rare or rare. I mean raw! It was so unappetizing I just threw it in the trash. I can't find one redeeming quality about what I ate. Don't even get me started on the wife's entree and soup! Yuck! However, the egg roll was good! At least it was cooked! What was delivered to me was not even fit for the stray cat in the front yard! Please... Read this.. I rarely criticize, but this was down right horrible! What a waste of money!
nYQlodrI0X2_xpEwg_5QBA	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	Ordered the takeout combination special for four. It was awful. The chicken wings were raw, not just under cooked. We stopped to alert the management. They refused to reverse the charges even though we dropped off their food to show them. The ridiculous reply was. "You bit into the wings, so no refund." Although we order take-out 3 to 4 times a week, we will never go back.
MWKE87pzCeXNrwhG6T1AZA	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	Since I was 8 years old I have been coming here. I am 24 now. That's sixteen years as a customer. We order about 4 times a year for the past few years. Let me detail some changes. Instead of serving their food in the take out boxes many people associate with Chinese they changed this procedure about a year ago. Now they come on cheap plastic plates with a top that can be sealed. Why does this matter? The volume of food you get in these plates is less than what it used to be. So I let that go, I kept ordering. My orders usually end up about 45-50 bucks. Yesterday, I had my worst service and food that I have ever received. I MADE a yelp account because I am so pissed off. The Teriyaki chicken was hard, rock hard. It tasted like 2 day old leftovers. The kind that were left under a lamp. The PuPu Platter which costs 9.50 a piece contained jack sh1t. I ordered TWO of them , that is 19 dollars of Pu Pu Platter and the result I took a picture of because I couldn't believe it. This is what 19 dollars looks like : http://i.imgur.com/TZhEuV5.jpg I called back, and was told this was a normal portion. Lol. I have been going here for years, and they finally lost me as a customer yesterday. I can say for certainty that I will never order from this place again, and neither should you. As an aside I added up 50 an order 5 times a year for 16 years, me and my family have probably spent around 4000 dollars at this one place throughout that time. Bye bye.
a7gZAgugWTfGSHW-hl1WuQ	Phoenix_AZ AZ Asian_Fusion Chinese Restaurants 1_star	Okay used to be a 5 quickly turned into a 1 star all because of one night my family & I had been screwed over by this place.. If you have a family of 4 or more be prepared to wait wait wait and watch everyone else eat & leave before you even get the sight of food. I really enjoyed getting the hot tea they bring to your table before your meal I didn't even receive that we got one pot for 8 people including children.. two people were served food after 2 hours I honestly question myself why we waited so long waited some more, two people in our family finished their meal and the rest of us were still waiting. Did not even refill water, told the server continuously that other guests were eating and leaving before we even got a plate of something...we decided to leave we expressed our frustration to the "owner" if that's what she even was and we refused to pay for nothing we received, we stormed out of there and she had the nerve to run out and record all of our license plates.. are you flipping kidding me.. no one was kidding when they told us "all they care about is, you got your food right?" The two out of eight people that came to dinner came back to the restaurant asked for them to please throw out the license plate numbers they "sightly" discounted the bill for the two plates & we now vow to never return to this crap hole of a restaurant. I will miss that lemon chicken but im sure there is another restaurant out there that would gladly appreciate our money than this place... oh & I went into labor a few hours after this to top it all off. thanks little shanghai, thanks for sending me into labor....
tpTHx-BovQSJ7g3Iae-Kpw	Phoenix_AZ AZ Gluten-Free Asian_Fusion Chinese Restaurants 1_star	Had the Korean Lettuce Wraps and an Asian Chicken Salad on 06/02. The lettuce wraps were good but the Asian Chicken Salad had a long hair in it. I sent it back and another salad was given to me without dressing. I thought I was imagining things so I had my friend taste it. He agreed there was no dressing. I got a refund and went to Paradise Bakery down the street. I really like Pei Wei but I will never go back to this location. It seems like they just don't care.
ISGwszwCR_2k_eE0Bfeepw	Phoenix_AZ AZ Chinese Restaurants 1_star	Before writing this, I had it all planned out in my head. First sentence: "I can't believe I actually went here and am admitting it" but it's obviously a popular spot for yelpers. Crazy. My mom and dad suckered me into meeting them here and it's kind of awful and agreeably Americanized Chinese food. My parents just love this place and think it's the best Chinese in town*. Everything tasted totally "off"... even the fried rice, which quizzically had none of the ingredients I'm used to it having. The water tasted dirty and I saw 2 NASCAR t-shirts while I was here (these set my "check engine" light on immediately). *This both confuses and comforts me... I can finally put to rest dreams of my parents reverting back to their free-wheeling, adventurous, hippie personality types they once graced this world with. They are now Bush-loving Republicans, and I am... okay with this. Breathe, Norma.
rB3yn4IP33zBLqxvf0Rv4w	Phoenix_AZ AZ Chinese Restaurants 1_star	awful, food is bad and there is nogood service.
LOyLn2sy3ZWzCtPDA_ueYw	Phoenix_AZ AZ Chinese Restaurants 1_star	Too bad that my first review on Yelp is a negative one :( . I went to Super Dragon today. I ordered Kung Poa chicken, and I could not eat it. The chicken tasted really really bad, as if they re heated it (the taste of left over chicken), also the rice comes on the side in a pot that you scoop from and it will go to other guests after you finish. well who knows if the guest before you did scoop properly with out making a mess, without coughing, sneezing or even laughing over the rice pot while scooping? I was totally unsatisfied.
BUJirzrkSMI3VRhR5uhnng	Phoenix_AZ AZ Chinese Restaurants 1_star	I was traveling from Tucson to Phoenix for training and staying at the Best Western Plus about a mile away. The hotel had advertised this restaurant, the reviews were great and I decided to go there. I went there wanting to just take my food and eat it at the hotel room where I could get comfortable but I can honestly say I took longer deciding what to order than it took for them to actually hand it off to me which makes me question the integrity of how they make their food since I ordered the beef crunchy noodle. The customer service was horrible, no eye contact, no courtesy when speaking directly to the customer, and I know they had the potential for it because there was a woman sitting besides me which she was greeted by a warm, loud hello followed with laughter and a full blown conversation while I was just handed my food followed by a hurried "bye". I get to the hotel and guess what? There was no fork included with my order but luckily the hotel provided me with one. Hoping that the food was going to be as stellar as everyone had posted and have my troubles compensated by the taste of this food... I can say I was sorely disappointed. The beef was chewy, it tasted overcooked, it was just disguising eating it that I just ended up throwing the food away. It was a waste of time, gas, and of $10.29 out of my account but lesson learned. The fortune cookie was tasty though :)
x6U8UtNuEEAmhVxK7MxTCQ	Phoenix_AZ AZ Chinese Restaurants 1_star	Ugh, so slow, and not friendly, they could care less if they have your business, and the food shows it.
